tourney_id,tourney_name,surface,tourney_level,tourney_date,match_date,round,best_of,minutes,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,total_games,w_sets,l_sets,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_1stServeIn_pct,w_1stServeWon_pct,w_2ndServeWon_pct,w_aceRate,w_bpSaved_pct,w_returnPtsWon_pct,w_bpConverted_pct,l_1stServeIn_pct,l_1stServeWon_pct,l_2ndServeWon_pct,l_aceRate,l_bpSaved_pct,l_returnPtsWon_pct,l_bpConverted_pct
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,202428.0,Kiki Bertens,R,182.0,NED,23.1,72.0,751.0,201611.0,Daria Saville,R,166.0,AUS,20.8,158.0,336.0,7-6(8) 5-7 6-2,20.0,1.0,1.0,3.0,5.0,122.0,80.0,46.0,22.0,16.0,11.0,16.0,2.0,7.0,115.0,67.0,43.0,20.0,17.0,6.0,12.0,0.6557377049180327,0.575,0.5238095238095238,0.1875,0.6875,0.4521739130434782,0.5,0.5826086956521739,0.6417910447761194,0.4166666666666667,0.1176470588235294,0.5,0.4426229508196721,0.3125
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201548.0,Ajla Tomljanovic,R,180.0,AUS,21.7,67.0,840.0,201603.0,Shelby Rogers,R,175.0,USA,22.2,76.0,722.0,4-6 6-4 6-0,26.0,2.0,1.0,4.0,6.0,85.0,50.0,35.0,18.0,13.0,7.0,10.0,3.0,6.0,79.0,45.0,25.0,17.0,13.0,3.0,9.0,0.5882352941176471,0.7,0.5142857142857142,0.3076923076923077,0.7,0.4683544303797468,0.6666666666666666,0.569620253164557,0.5555555555555556,0.5,0.2307692307692307,0.3333333333333333,0.3764705882352941,0.3
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201614.0,Caroline Garcia,R,177.0,FRA,21.2,36.0,1341.0,201320.0,Svetlana Kuznetsova,R,174.0,RUS,29.5,27.0,1730.0,6-4 6-2,18.0,2.0,0.0,4.0,4.0,65.0,40.0,27.0,12.0,9.0,7.0,9.0,3.0,2.0,62.0,35.0,18.0,12.0,9.0,3.0,8.0,0.6153846153846154,0.675,0.48,0.4444444444444444,0.7777777777777778,0.5161290322580645,0.625,0.5645161290322581,0.5142857142857142,0.4444444444444444,0.3333333333333333,0.375,0.4,0.2222222222222222
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,202469.0,Garbine Muguruza,R,182.0,ESP,21.2,24.0,1845.0,201523.0,Marina Erakovic,R,174.0,NZL,26.8,75.0,723.0,7-5 6-0,18.0,2.0,0.0,2.0,6.0,52.0,27.0,24.0,12.0,9.0,4.0,5.0,2.0,3.0,51.0,26.0,14.0,11.0,9.0,0.0,5.0,0.5192307692307693,0.8888888888888888,0.48,0.2222222222222222,0.8,0.5098039215686274,1.0,0.5098039215686274,0.5384615384615384,0.44,0.2222222222222222,0.0,0.3076923076923077,0.2
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,202484.0,Nicole Gibbs,R,168.0,USA,21.8,96.0,607.0,201542.0,Olivia Rogowska,R,175.0,AUS,23.6,134.0,415.0,6-4 6-1,17.0,2.0,0.0,0.0,2.0,61.0,30.0,16.0,22.0,9.0,2.0,4.0,3.0,2.0,52.0,29.0,16.0,7.0,8.0,6.0,11.0,0.4918032786885246,0.5333333333333333,0.7096774193548387,0.0,0.5,0.5576923076923077,0.4545454545454545,0.5576923076923077,0.5517241379310345,0.3043478260869565,0.375,0.5454545454545454,0.3770491803278688,0.5
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201474.0,Agnieszka Radwanska,R,170.0,POL,25.8,6.0,4810.0,201597.0,Kurumi Nara,R,155.0,JPN,23.0,39.0,1236.0,6-3 6-0,15.0,2.0,0.0,6.0,0.0,56.0,33.0,26.0,9.0,8.0,3.0,4.0,0.0,2.0,40.0,28.0,10.0,5.0,7.0,0.0,5.0,0.5892857142857143,0.7878787878787878,0.391304347826087,0.75,0.75,0.625,1.0,0.7,0.3571428571428571,0.4166666666666667,0.0,0.0,0.375,0.25
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201506.0,Sara Errani,R,164.0,ITA,27.7,14.0,2735.0,202479.0,Grace Min,R,163.0,USA,20.7,105.0,553.0,6-1 6-0,13.0,2.0,0.0,0.0,1.0,34.0,27.0,18.0,4.0,6.0,1.0,2.0,0.0,0.0,46.0,31.0,8.0,5.0,7.0,1.0,8.0,0.7941176470588235,0.6666666666666666,0.5714285714285714,0.0,0.5,0.717391304347826,0.875,0.6739130434782609,0.2580645161290322,0.3333333333333333,0.0,0.125,0.3529411764705882,0.5
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201540.0,Kristina Mladenovic,R,184.0,FRA,21.6,71.0,755.0,201513.0,Sabine Lisicki,R,178.0,GER,25.3,28.0,1681.0,4-6 6-4 6-2,28.0,2.0,1.0,6.0,12.0,97.0,48.0,31.0,20.0,14.0,9.0,15.0,8.0,9.0,94.0,59.0,35.0,9.0,14.0,8.0,16.0,0.4948453608247423,0.6458333333333334,0.4081632653061224,0.4285714285714285,0.6,0.5319148936170213,0.5,0.6276595744680851,0.5932203389830508,0.2571428571428571,0.5714285714285714,0.5,0.4742268041237113,0.4
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201555.0,Polona Hercog,R,182.0,SLO,23.9,88.0,653.0,202492.0,Qiang Wang,R,172.0,CHN,23.0,103.0,573.0,3-6 6-3 6-2,26.0,2.0,1.0,2.0,1.0,92.0,56.0,37.0,19.0,13.0,11.0,14.0,2.0,1.0,74.0,48.0,29.0,13.0,13.0,4.0,9.0,0.6086956521739131,0.6607142857142857,0.5277777777777778,0.1538461538461538,0.7857142857142857,0.4324324324324324,0.5555555555555556,0.6486486486486487,0.6041666666666666,0.5,0.1538461538461538,0.4444444444444444,0.391304347826087,0.2142857142857142
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R32,3.0,,201345.0,Maria Sharapova,R,188.0,RUS,27.7,2.0,7335.0,201610.0,Zarina Diyas,R,172.0,KAZ,21.2,31.0,1460.0,6-1 6-1,14.0,2.0,0.0,3.0,4.0,40.0,23.0,18.0,9.0,7.0,3.0,4.0,0.0,2.0,48.0,28.0,11.0,8.0,7.0,4.0,10.0,0.575,0.782608695652174,0.5294117647058824,0.4285714285714285,0.75,0.6041666666666666,0.6,0.5833333333333334,0.3928571428571428,0.4,0.0,0.4,0.325,0.25
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201610.0,Zarina Diyas,R,172.0,KAZ,21.2,31.0,1460.0,201524.0,Urszula Radwanska,R,177.0,POL,24.1,149.0,367.0,3-6 6-4 6-2,27.0,2.0,1.0,0.0,4.0,88.0,61.0,33.0,13.0,14.0,8.0,15.0,1.0,5.0,85.0,56.0,31.0,6.0,13.0,7.0,15.0,0.6931818181818182,0.5409836065573771,0.4814814814814814,0.0,0.5333333333333333,0.5647058823529412,0.5333333333333333,0.6588235294117647,0.5535714285714286,0.2068965517241379,0.0769230769230769,0.4666666666666667,0.4772727272727273,0.4666666666666667
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R32,3.0,,201505.0,Kate Makarova,L,178.0,RUS,26.6,11.0,2970.0,201662.0,Karolina Pliskova,R,184.0,CZE,22.8,20.0,2075.0,6-4 6-4,20.0,2.0,0.0,4.0,1.0,56.0,37.0,30.0,11.0,10.0,3.0,4.0,4.0,3.0,58.0,40.0,28.0,7.0,10.0,3.0,6.0,0.6607142857142857,0.8108108108108109,0.5789473684210527,0.4,0.75,0.396551724137931,0.5,0.6896551724137931,0.7,0.3888888888888889,0.4,0.5,0.2678571428571428,0.25
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,QF,3.0,,201505.0,Kate Makarova,L,178.0,RUS,26.6,11.0,2970.0,201594.0,Simona Halep,R,168.0,ROU,23.3,3.0,6571.0,6-4 6-0,16.0,2.0,0.0,0.0,0.0,61.0,46.0,28.0,10.0,8.0,8.0,9.0,3.0,4.0,50.0,28.0,15.0,8.0,8.0,1.0,6.0,0.7540983606557377,0.6086956521739131,0.6666666666666666,0.0,0.8888888888888888,0.54,0.8333333333333334,0.56,0.5357142857142857,0.3636363636363636,0.375,0.1666666666666666,0.3770491803278688,0.1111111111111111
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201505.0,Kate Makarova,L,178.0,RUS,26.6,11.0,2970.0,202420.0,An Sophie Mestach,R,170.0,BEL,20.8,102.0,579.0,6-2 6-2,16.0,2.0,0.0,1.0,1.0,45.0,28.0,20.0,11.0,8.0,0.0,1.0,2.0,4.0,62.0,38.0,22.0,8.0,8.0,7.0,12.0,0.6222222222222222,0.7142857142857143,0.6470588235294118,0.125,0.0,0.5161290322580645,0.4166666666666667,0.6129032258064516,0.5789473684210527,0.3333333333333333,0.25,0.5833333333333334,0.3111111111111111,1.0
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R32,3.0,,202446.0,Eugenie Bouchard,R,178.0,CAN,20.8,7.0,4715.0,201614.0,Caroline Garcia,R,177.0,FRA,21.2,36.0,1341.0,7-5 6-0,18.0,2.0,0.0,1.0,2.0,55.0,29.0,17.0,14.0,9.0,2.0,5.0,0.0,3.0,72.0,36.0,18.0,13.0,9.0,9.0,16.0,0.5272727272727272,0.5862068965517241,0.5384615384615384,0.1111111111111111,0.4,0.5694444444444444,0.4375,0.5,0.5,0.3611111111111111,0.0,0.5625,0.4363636363636363,0.6
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,202429.0,Camila Giorgi,R,168.0,ITA,23.0,33.0,1395.0,201355.0,Flavia Pennetta,R,172.0,ITA,32.8,12.0,2861.0,4-6 6-2 6-3,27.0,2.0,1.0,4.0,16.0,101.0,57.0,40.0,17.0,14.0,5.0,10.0,3.0,8.0,80.0,43.0,27.0,10.0,13.0,7.0,14.0,0.5643564356435643,0.7017543859649122,0.3863636363636363,0.2857142857142857,0.5,0.5375,0.5,0.5375,0.627906976744186,0.2702702702702703,0.2307692307692307,0.5,0.4356435643564356,0.5
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,206219.0,Oceane Dodin,R,,FRA,18.2,183.0,295.0,201590.0,Alison Riske Amritraj,R,173.0,USA,24.5,40.0,1225.0,7-6(5) 3-6 6-3,18.0,1.0,1.0,7.0,11.0,105.0,50.0,34.0,27.0,16.0,3.0,8.0,6.0,3.0,98.0,76.0,47.0,10.0,15.0,8.0,13.0,0.4761904761904761,0.68,0.4909090909090909,0.4375,0.375,0.4183673469387755,0.3846153846153846,0.7755102040816326,0.618421052631579,0.4545454545454545,0.4,0.6153846153846154,0.419047619047619,0.625
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201495.0,Dominika Cibulkova,R,161.0,SVK,25.7,10.0,3007.0,201450.0,Tsvetana Pironkova,R,180.0,BUL,27.3,52.0,991.0,6-2 6-0,14.0,2.0,0.0,0.0,2.0,44.0,30.0,20.0,8.0,7.0,4.0,5.0,1.0,1.0,55.0,33.0,15.0,6.0,7.0,4.0,10.0,0.6818181818181818,0.6666666666666666,0.5714285714285714,0.0,0.8,0.6181818181818182,0.6,0.6,0.4545454545454545,0.2727272727272727,0.1428571428571428,0.4,0.3636363636363636,0.2
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201427.0,Alize Cornet,R,173.0,FRA,24.9,19.0,2255.0,202653.0,Denisa Allertova,R,180.0,CZE,21.8,107.0,529.0,6-4 6-7(2) 6-2,18.0,2.0,0.0,3.0,6.0,87.0,62.0,38.0,10.0,15.0,2.0,7.0,3.0,9.0,119.0,73.0,40.0,20.0,16.0,10.0,18.0,0.7126436781609196,0.6129032258064516,0.4,0.2,0.2857142857142857,0.4957983193277311,0.4444444444444444,0.6134453781512605,0.547945205479452,0.4347826086956521,0.1875,0.5555555555555556,0.4482758620689655,0.7142857142857143
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201366.0,Barbora Strycova,R,164.0,CZE,28.8,23.0,1870.0,201578.0,Kai Chen Chang,R,167.0,TPE,24.0,402.0,76.0,6-1 7-5,19.0,2.0,0.0,2.0,3.0,53.0,32.0,19.0,15.0,9.0,1.0,3.0,1.0,4.0,57.0,38.0,17.0,8.0,10.0,4.0,10.0,0.6037735849056604,0.59375,0.7142857142857143,0.2222222222222222,0.3333333333333333,0.5614035087719298,0.6,0.6666666666666666,0.4473684210526316,0.4210526315789473,0.1,0.4,0.3584905660377358,0.6666666666666666
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201458.0,Victoria Azarenka,R,180.0,BLR,25.4,44.0,1188.0,201496.0,Caroline Wozniacki,R,177.0,DEN,24.5,8.0,4625.0,6-4 6-2,18.0,2.0,0.0,1.0,3.0,59.0,41.0,26.0,9.0,9.0,2.0,4.0,2.0,4.0,71.0,52.0,29.0,6.0,9.0,8.0,13.0,0.6949152542372882,0.6341463414634146,0.5,0.1111111111111111,0.5,0.5070422535211268,0.3846153846153846,0.7323943661971831,0.5576923076923077,0.3157894736842105,0.2222222222222222,0.6153846153846154,0.4067796610169492,0.5
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201619.0,Madison Keys,R,178.0,USA,19.9,35.0,1390.0,201348.0,Casey Dellacqua,L,165.0,AUS,29.9,29.0,1542.0,2-6 6-1 6-1,22.0,2.0,1.0,5.0,3.0,80.0,47.0,36.0,15.0,11.0,5.0,7.0,0.0,6.0,75.0,47.0,22.0,16.0,11.0,5.0,10.0,0.5875,0.7659574468085106,0.4545454545454545,0.4545454545454545,0.7142857142857143,0.4933333333333333,0.5,0.6266666666666667,0.4680851063829787,0.5714285714285714,0.0,0.5,0.3625,0.2857142857142857
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201535.0,Coco Vandeweghe,R,185.0,USA,23.1,37.0,1295.0,201325.0,Samantha Stosur,R,172.0,AUS,30.8,21.0,1895.0,6-4 6-4,20.0,2.0,0.0,11.0,1.0,53.0,32.0,28.0,12.0,10.0,0.0,0.0,6.0,1.0,64.0,37.0,25.0,14.0,10.0,2.0,4.0,0.6037735849056604,0.875,0.5714285714285714,1.1,0.0,0.390625,0.5,0.578125,0.6756756756756757,0.5185185185185185,0.6,0.5,0.2452830188679245,0.0
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201483.0,Madison Brengle,R,168.0,USA,24.7,64.0,852.0,201604.0,Irina Falconi,R,163.0,USA,24.7,111.0,514.0,6-1 6-3,16.0,2.0,0.0,4.0,0.0,38.0,26.0,20.0,10.0,8.0,0.0,1.0,3.0,3.0,50.0,34.0,19.0,3.0,8.0,4.0,9.0,0.6842105263157895,0.7692307692307693,0.8333333333333334,0.5,0.0,0.56,0.5555555555555556,0.68,0.5588235294117647,0.1875,0.375,0.4444444444444444,0.2105263157894736,1.0
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,200748.0,Venus Williams,R,185.0,USA,34.5,18.0,2370.0,201616.0,Lauren Davis,R,157.0,USA,21.2,53.0,980.0,6-2 6-3,17.0,2.0,0.0,4.0,0.0,44.0,21.0,17.0,14.0,9.0,1.0,3.0,0.0,4.0,59.0,39.0,19.0,9.0,8.0,3.0,8.0,0.4772727272727273,0.8095238095238095,0.6086956521739131,0.4444444444444444,0.3333333333333333,0.5254237288135594,0.625,0.6610169491525424,0.4871794871794871,0.45,0.0,0.375,0.2954545454545454,0.6666666666666666
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201325.0,Samantha Stosur,R,172.0,AUS,30.8,21.0,1895.0,201512.0,Monica Niculescu,R,168.0,ROU,27.3,49.0,1023.0,6-4 6-1,17.0,2.0,0.0,3.0,2.0,45.0,24.0,20.0,13.0,8.0,3.0,4.0,0.0,2.0,66.0,45.0,23.0,9.0,9.0,4.0,9.0,0.5333333333333333,0.8333333333333334,0.6190476190476191,0.375,0.75,0.5151515151515151,0.5555555555555556,0.6818181818181818,0.5111111111111111,0.4285714285714285,0.0,0.4444444444444444,0.2666666666666666,0.25
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,200033.0,Serena Williams,R,175.0,USA,33.3,1.0,8016.0,201329.0,Vera Zvonareva,R,172.0,RUS,30.3,203.0,242.0,7-5 6-0,18.0,2.0,0.0,5.0,2.0,52.0,33.0,23.0,12.0,9.0,3.0,5.0,2.0,2.0,67.0,40.0,20.0,10.0,9.0,6.0,12.0,0.6346153846153846,0.696969696969697,0.631578947368421,0.5555555555555556,0.6,0.5522388059701493,0.5,0.5970149253731343,0.5,0.3703703703703703,0.2222222222222222,0.5,0.3269230769230769,0.4
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201593.0,Irina Camelia Begu,R,181.0,ROU,24.3,42.0,1201.0,211701.0,Katerina Siniakova,R,174.0,CZE,18.6,81.0,678.0,7-5 6-4,22.0,2.0,0.0,1.0,7.0,80.0,46.0,27.0,16.0,11.0,4.0,8.0,1.0,5.0,92.0,69.0,40.0,5.0,11.0,12.0,18.0,0.575,0.5869565217391305,0.4705882352941176,0.0909090909090909,0.5,0.5108695652173914,0.3333333333333333,0.75,0.5797101449275363,0.217391304347826,0.0909090909090909,0.6666666666666666,0.4625,0.5
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201468.0,Yaroslava Shvedova,R,180.0,KAZ,27.3,66.0,844.0,201620.0,Monica Puig,R,170.0,PUR,21.3,60.0,880.0,6-2 7-6(6),8.0,1.0,0.0,9.0,4.0,81.0,58.0,41.0,9.0,11.0,6.0,8.0,5.0,5.0,70.0,37.0,24.0,15.0,10.0,7.0,11.0,0.7160493827160493,0.7068965517241379,0.391304347826087,0.8181818181818182,0.75,0.4428571428571428,0.3636363636363636,0.5285714285714286,0.6486486486486487,0.4545454545454545,0.5,0.6363636363636364,0.382716049382716,0.25
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201397.0,Shuai Peng,R,173.0,CHN,29.0,22.0,1880.0,201517.0,Magdalena Rybarikova,R,180.0,SVK,26.2,47.0,1046.0,6-1 6-1,14.0,2.0,0.0,6.0,2.0,53.0,39.0,29.0,6.0,7.0,4.0,4.0,0.0,2.0,53.0,34.0,18.0,6.0,7.0,5.0,10.0,0.7358490566037735,0.7435897435897436,0.4285714285714285,0.8571428571428571,1.0,0.5471698113207547,0.5,0.6415094339622641,0.5294117647058824,0.3157894736842105,0.0,0.5,0.3396226415094339,0.0
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R32,3.0,,201594.0,Simona Halep,R,168.0,ROU,23.3,3.0,6571.0,201318.0,Bethanie Mattek Sands,R,168.0,USA,29.8,258.0,169.0,6-4 7-5,22.0,2.0,0.0,3.0,5.0,66.0,28.0,22.0,21.0,11.0,2.0,4.0,2.0,3.0,74.0,43.0,27.0,14.0,11.0,5.0,9.0,0.4242424242424242,0.7857142857142857,0.5526315789473685,0.2727272727272727,0.5,0.4459459459459459,0.4444444444444444,0.581081081081081,0.627906976744186,0.4516129032258064,0.1818181818181818,0.5555555555555556,0.3484848484848485,0.5
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201504.0,Julia Goerges,R,180.0,GER,26.2,73.0,740.0,202505.0,Belinda Bencic,R,175.0,SUI,17.8,34.0,1391.0,6-2 6-1,15.0,2.0,0.0,4.0,1.0,50.0,34.0,24.0,6.0,8.0,1.0,3.0,0.0,4.0,51.0,30.0,15.0,5.0,7.0,2.0,8.0,0.68,0.7058823529411765,0.375,0.5,0.3333333333333333,0.6078431372549019,0.75,0.5882352941176471,0.5,0.238095238095238,0.0,0.25,0.4,0.6666666666666666
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201344.0,Klara Koukalova,R,166.0,CZE,32.9,46.0,1090.0,204411.0,Storm Hunter,L,166.0,AUS,20.4,454.0,60.0,7-5 6-4,22.0,2.0,0.0,2.0,3.0,75.0,47.0,28.0,15.0,11.0,6.0,10.0,4.0,6.0,86.0,54.0,28.0,13.0,11.0,8.0,14.0,0.6266666666666667,0.5957446808510638,0.5357142857142857,0.1818181818181818,0.6,0.5232558139534884,0.4285714285714285,0.627906976744186,0.5185185185185185,0.40625,0.3636363636363636,0.5714285714285714,0.4266666666666667,0.4
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201318.0,Bethanie Mattek Sands,R,168.0,USA,29.8,258.0,169.0,201540.0,Kristina Mladenovic,R,184.0,FRA,21.6,71.0,755.0,7-6(3) 7-6(6),0.0,0.0,0.0,4.0,2.0,100.0,74.0,45.0,16.0,13.0,8.0,11.0,4.0,3.0,85.0,47.0,29.0,18.0,13.0,2.0,5.0,0.74,0.6081081081081081,0.6153846153846154,0.3076923076923077,0.7272727272727273,0.4470588235294118,0.6,0.5529411764705883,0.6170212765957447,0.4736842105263157,0.3076923076923077,0.4,0.39,0.2727272727272727
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201290.0,Daniela Hantuchova,R,181.0,SVK,31.7,61.0,870.0,202453.0,Saisai Zheng,R,170.0,CHN,20.9,79.0,690.0,6-4 6-4,20.0,2.0,0.0,1.0,1.0,50.0,39.0,31.0,4.0,10.0,0.0,2.0,1.0,3.0,69.0,48.0,28.0,10.0,10.0,4.0,8.0,0.78,0.7948717948717948,0.3636363636363636,0.1,0.0,0.4492753623188406,0.5,0.6956521739130435,0.5833333333333334,0.4761904761904761,0.1,0.5,0.3,1.0
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201518.0,Yanina Wickmayer,R,182.0,BEL,25.2,80.0,679.0,201499.0,Anastasia Pavlyuchenkova,R,177.0,RUS,23.5,25.0,1820.0,4-6 6-3 6-3,28.0,2.0,1.0,5.0,6.0,96.0,68.0,51.0,13.0,14.0,5.0,6.0,5.0,9.0,88.0,51.0,35.0,20.0,14.0,4.0,7.0,0.7083333333333334,0.75,0.4642857142857143,0.3571428571428571,0.8333333333333334,0.375,0.4285714285714285,0.5795454545454546,0.6862745098039216,0.5405405405405406,0.3571428571428571,0.5714285714285714,0.3333333333333333,0.1666666666666666
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R128,3.0,,201556.0,Lucie Hradecka,R,177.0,CZE,29.6,142.0,393.0,201421.0,Ana Ivanovic,R,184.0,SRB,27.2,5.0,4845.0,1-6 6-3 6-2,24.0,2.0,1.0,6.0,5.0,78.0,47.0,30.0,13.0,12.0,3.0,7.0,2.0,10.0,74.0,41.0,25.0,14.0,12.0,0.0,5.0,0.6025641025641025,0.6382978723404256,0.4193548387096774,0.5,0.4285714285714285,0.4729729729729729,1.0,0.5540540540540541,0.6097560975609756,0.4242424242424242,0.1666666666666666,0.0,0.4487179487179487,0.5714285714285714
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,202489.0,Carina Witthoeft,R,176.0,GER,19.9,104.0,555.0,201539.0,Christina Mchale,R,170.0,USA,22.6,54.0,955.0,6-3 6-0,15.0,2.0,0.0,6.0,4.0,36.0,22.0,17.0,8.0,8.0,0.0,2.0,0.0,1.0,37.0,22.0,9.0,3.0,7.0,1.0,7.0,0.6111111111111112,0.7727272727272727,0.5714285714285714,0.75,0.0,0.6756756756756757,0.8571428571428571,0.5945945945945946,0.4090909090909091,0.2,0.0,0.1428571428571428,0.3055555555555556,1.0
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201610.0,Zarina Diyas,R,172.0,KAZ,21.2,31.0,1460.0,203533.0,Anna Karolina Schmiedlova,R,176.0,SVK,20.3,74.0,727.0,3-6 6-2 8-6,31.0,2.0,1.0,7.0,4.0,119.0,79.0,49.0,19.0,16.0,5.0,10.0,5.0,11.0,116.0,68.0,40.0,22.0,15.0,9.0,15.0,0.6638655462184874,0.620253164556962,0.475,0.4375,0.5,0.4655172413793103,0.4,0.5862068965517241,0.5882352941176471,0.4583333333333333,0.3333333333333333,0.6,0.4285714285714285,0.5
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,201614.0,Caroline Garcia,R,177.0,FRA,21.2,36.0,1341.0,201527.0,Stefanie Voegele,R,170.0,SUI,24.8,94.0,610.0,6-3 6-4,19.0,2.0,0.0,11.0,6.0,55.0,35.0,33.0,8.0,10.0,3.0,4.0,1.0,3.0,65.0,38.0,24.0,12.0,9.0,3.0,6.0,0.6363636363636364,0.9428571428571428,0.4,1.1,0.75,0.4461538461538462,0.5,0.5846153846153846,0.631578947368421,0.4444444444444444,0.1111111111111111,0.5,0.2545454545454545,0.25
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,SF,3.0,,201345.0,Maria Sharapova,R,188.0,RUS,27.7,2.0,7335.0,201505.0,Kate Makarova,L,178.0,RUS,26.6,11.0,2970.0,6-3 6-2,17.0,2.0,0.0,3.0,7.0,58.0,32.0,26.0,13.0,9.0,5.0,6.0,0.0,0.0,61.0,41.0,23.0,7.0,8.0,5.0,9.0,0.5517241379310345,0.8125,0.5,0.3333333333333333,0.8333333333333334,0.5081967213114754,0.4444444444444444,0.6721311475409836,0.5609756097560976,0.35,0.0,0.5555555555555556,0.3275862068965517,0.1666666666666666
2015-W-SL-AUS-01A-2015,Australian Open,Hard,G,20150119.0,2015-01-19,R64,3.0,,202446.0,Eugenie Bouchard,R,178.0,CAN,20.8,7.0,4715.0,202428.0,Kiki Bertens,R,182.0,NED,23.1,72.0,751.0,6-0 6-3,15.0,2.0,0.0,2.0,1.0,43.0,30.0,21.0,6.0,8.0,0.0,2.0,1.0,3.0,46.0,26.0,12.0,4.0,7.0,5.0,11.0,0.6976744186046512,0.7,0.4615384615384615,0.25,0.0,0.6521739130434783,0.5454545454545454,0.5652173913043478,0.4615384615384615,0.2,0.1428571428571428,0.4545454545454545,0.3720930232558139,1.0
